timestamp,frame_number,GPS_latitude_deg,GPS_longitude_deg,horizontal_accuracy_m,angular_velocity_x_rad_per_s,angular_velocity_y_rad_per_s,angular_velocity_z_rad_per_s,acceleration_x_mps2,acceleration_y_mps2,acceleration_z_mps2,speed_mps,velocity_north_mps,velocity_east_mps,heading_deg,heading_accuracy_deg,image_direction,GPS_latitude_deg_phone,GPS_longitude_deg_phone,heading_deg_phone
2025-10-11T06:02:23.948,1726,na,na,na,0.043287284672260284,-0.014049505814909935,0.00046924897469580173,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:23.976,1727,45.349631,18.3791829,73.544,na,na,na,-0.015867004394531252,5.478906555175781,7.751929779052735,16.213,10.578605064760657,-12.286353563357201,310.7285972888309,na,310.7285972888309,na,na,na
2025-10-11T06:02:24.032,1729,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.349669087858814,18.37915315556796,313.3116455078125
2025-10-11T06:02:24.087,1731,45.3496414,18.3791691,73.544,na,na,na,na,na,na,16.262,11.893167241845774,-11.090771702523076,316.9994490149864,na,316.9994490149864,na,na,na
2025-10-11T06:02:24.171,1734,na,na,na,-0.003894074121490121,-0.034693531692028046,0.017658622935414314,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:24.198,1735,45.3496517,18.3791549,73.544,na,na,na,na,na,na,16.159,11.605295727211551,-11.244127004083744,315.90556862849144,na,315.90556862849144,na,na,na
2025-10-11T06:02:24.282,1738,45.3496621,18.3791403,73.544,na,na,na,na,na,na,16.148,11.495160476002903,-11.341040059489282,315.38668058297037,na,315.38668058297037,na,na,na
2025-10-11T06:02:24.365,1741,na,na,na,0.022601716220378876,-0.031800538301467896,0.01059485413134098,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:24.393,1742,45.349672,18.3791256,73.544,na,na,na,na,na,na,16.128,11.158822188112914,-11.644443798399257,313.7800053044879,na,313.7800053044879,na,na,na
2025-10-11T06:02:24.476,1745,45.3496821,18.3791112,73.544,na,na,na,na,na,na,16.102,11.374563832913811,-11.397091804972401,314.94331737141215,na,314.94331737141215,na,na,na
2025-10-11T06:02:24.560,1748,na,na,na,0.003014432033523917,0.022408636286854744,-0.024535436183214188,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:24.587,1749,45.3496923,18.3790967,73.544,na,na,na,-0.11256591796875001,6.046975250244141,8.14022232055664,16.082,11.37711104770596,-11.366268878051718,315.02731390483393,na,315.02731390483393,na,na,na
2025-10-11T06:02:24.699,1753,45.3497021,18.3790819,73.544,na,na,na,na,na,na,16.061,11.014028931043596,-11.689605968814117,313.29559034100276,na,313.29559034100276,na,na,na
2025-10-11T06:02:24.754,1755,na,na,na,-0.012716860510408878,0.03086896613240242,-0.026028137654066086,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:24.782,1756,45.3497122,18.3790677,73.544,na,na,na,0.36898269653320315,5.438191223144532,7.914192352294922,16.04,11.409884607755927,-11.273692085456936,315.3440005547675,na,315.3440005547675,na,na,na
2025-10-11T06:02:24.977,1763,45.3497313,18.3790372,73.544,0.02948678657412529,0.015245798043906689,-0.019648004323244095,na,na,na,16.069,10.690326412903168,-11.997069733296746,311.7035332604436,na,311.7035332604436,na,na,na
2025-10-11T06:02:25.032,1765,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.349768690085625,18.378996869475806,313.3116455078125
2025-10-11T06:02:25.088,1767,45.3497408,18.3790219,15.984,na,na,na,na,na,na,15.974,10.576570581619244,-11.970999571131328,311.46111437089945,na,311.46111437089945,na,na,na
2025-10-11T06:02:25.171,1770,na,na,na,-0.006061887368559837,-0.004029362928122282,0.0011819108622148633,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:25.199,1771,45.3497505,18.3790068,15.984,na,na,na,na,na,na,15.948,10.759804789812174,-11.771376507661925,312.4293449640579,na,312.4293449640579,na,na,na
2025-10-11T06:02:25.282,1774,45.3497602,18.3789917,15.984,na,na,na,na,na,na,15.932,10.749010904696377,-11.759565832577255,312.42934985123975,na,312.42934985123975,na,na,na
2025-10-11T06:02:25.366,1777,na,na,na,0.01429238636046648,-0.010542921721935272,0.002484995638951659,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:25.394,1778,45.3497698,18.3789763,15.984,na,na,na,0.19444564819335938,5.717660064697266,7.9520635986328125,15.922,10.565554485789376,-11.911303136425333,311.57364109913834,na,311.57364109913834,na,na,na
2025-10-11T06:02:25.477,1781,45.3497796,18.378961,15.984,na,na,na,na,na,na,15.912,10.718539627937515,-11.760299836497925,312.3465807284865,na,312.3465807284865,na,na,na
2025-10-11T06:02:25.560,1784,na,na,na,0.010804444551467896,-0.010676080361008644,0.0020298613235354424,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:25.588,1785,45.3497895,18.3789459,15.984,na,na,na,-0.11017089843750001,5.5229150390625,7.840395812988282,15.917,10.85784149315086,-11.638649711612231,313.01217603158926,na,313.01217603158926,na,na,na
2025-10-11T06:02:25.699,1789,45.3497994,18.3789305,15.984,na,na,na,na,na,na,15.927,10.749950366509683,-11.751931590916376,312.4503734152419,na,312.4503734152419,na,na,na
2025-10-11T06:02:25.783,1792,45.3498093,18.3789152,15.984,0.007381483446806669,-0.0020626182667911053,0.0008404936525039375,na,na,na,15.948,10.802258202879138,-11.732430341507698,312.63632409429425,na,312.63632409429425,na,na,na
2025-10-11T06:02:25.894,1796,45.3498191,18.3788997,15.984,na,na,na,na,na,na,15.974,10.683796043368517,-11.875402229133261,311.9763724011762,na,311.9763724011762,na,na,na
2025-10-11T06:02:25.977,1799,45.3498292,18.3788841,15.984,0.017589645460247993,0.005648564547300339,-0.006183327175676823,na,na,na,16.097,10.90662168798078,-11.83887715770661,312.65296754336237,na,312.65296754336237,na,na,na
2025-10-11T06:02:26.033,1801,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.34987051031057,18.378841923431903,313.668701171875
2025-10-11T06:02:26.088,1803,45.3498391,18.3788686,15.984,na,na,na,na,na,na,16.112,10.836453657817183,-11.923414616710287,312.2657578175836,na,312.2657578175836,na,na,na
2025-10-11T06:02:26.172,1806,45.3498491,18.3788533,15.984,-0.0007424892974086106,0.011827364563941956,-0.023179354146122932,na,na,na,16.133,10.98689539807768,-11.813628507435787,312.9233996795468,na,312.9233996795468,na,na,na
2025-10-11T06:02:26.200,1807,na,na,na,na,na,na,-0.9012757873535157,6.486012268066407,8.546926574707031,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:26.283,1810,45.3498594,18.3788376,15.984,na,na,na,na,na,na,16.231,11.075852088453537,-11.8646896931483,313.0305929687262,na,313.0305929687262,na,na,na
2025-10-11T06:02:26.366,1813,na,na,na,-0.04303561896085739,-0.032462067902088165,0.024695759639143944,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:26.394,1814,45.3498694,18.3788214,15.984,na,na,na,0.5140310668945313,5.381159820556641,8.116721191406251,16.267,10.735073405507388,-12.221844704395814,311.2944973566655,na,311.2944973566655,na,na,na
2025-10-11T06:02:26.478,1817,45.3498793,18.3788053,15.984,na,na,na,na,na,na,16.354,10.768968255066786,-12.307828351149677,311.184919153263,na,311.184919153263,na,na,na
2025-10-11T06:02:26.589,1821,45.3498895,18.3787892,15.984,0.019507121294736862,-0.002201369032263756,-0.0051870387978851795,na,na,na,16.39,10.97430506530684,-12.17360786018593,312.0341342106264,na,312.0341342106264,na,na,na
2025-10-11T06:02:26.783,1828,45.3499096,18.3787576,15.984,0.0031971249263733625,-0.007676295470446348,-0.008711200207471848,na,na,na,16.58,11.125972195215454,-12.292645879195113,312.1479845690987,na,312.1479845690987,na,na,na
2025-10-11T06:02:26.895,1832,45.3499197,18.3787419,15.984,na,na,na,na,na,na,16.442,11.101837079322255,-12.128007975928508,312.4706218826468,na,312.4706218826468,na,na,na
2025-10-11T06:02:26.978,1835,45.3499298,18.3787264,15.984,0.014913702383637428,0.009721336886286736,-0.0034759577829390764,na,na,na,16.539,11.24504594830042,-12.127962014312724,312.83667883141607,na,312.83667883141607,na,na,na
2025-10-11T06:02:27.006,1836,na,na,na,na,na,na,0.28096572875976566,5.592520294189454,7.141798553466797,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:27.034,1837,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.34997380022249,18.378686408866145,315.3589782714844
2025-10-11T06:02:27.089,1839,45.3499396,18.3787112,15.984,na,na,na,na,na,na,16.431,11.107760270863507,-12.107659673323589,312.53376722824424,na,312.53376722824424,na,na,na
2025-10-11T06:02:27.173,1842,45.3499492,18.3786962,15.984,0.03014272265136242,-0.0008037420338951051,-0.00743208359926939,na,na,na,16.272,10.95616806204638,-12.030809008383219,312.3233717287349,na,312.3233717287349,na,na,na
2025-10-11T06:02:27.200,1843,na,na,na,na,na,na,0.032931518554687504,5.814808044433594,8.025411071777345,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:27.284,1846,45.3499589,18.3786808,15.984,na,na,na,na,na,na,16.236,10.836318560298343,-12.090570543185034,311.86866447260536,na,311.86866447260536,na,na,na
2025-10-11T06:02:27.367,1849,na,na,na,0.021500764414668083,0.008111721836030483,-0.02009754441678524,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:27.395,1850,45.3499686,18.3786661,15.984,na,na,na,0.11017089843750001,5.624403991699219,7.625442810058594,16.097,11.01839868205303,-11.734917958099752,313.1963083148234,na,313.1963083148234,na,na,na
2025-10-11T06:02:27.478,1853,45.3499785,18.3786515,15.984,na,na,na,na,na,na,16.061,11.151978790612164,-11.558074668980835,313.97555941776,na,313.97555941776,na,na,na
2025-10-11T06:02:27.589,1857,45.3499885,18.3786369,15.984,0.005717007908970118,-0.0006372944335453212,-0.028312863782048225,na,na,na,15.932,11.119855976816199,-11.409532289049586,314.26334814825003,na,314.26334814825003,na,na,na
2025-10-11T06:02:27.673,1860,45.3499984,18.3786219,15.984,na,na,na,na,na,na,15.922,10.899808310795962,-11.606216557858263,313.2022179462328,na,313.2022179462328,na,na,na
2025-10-11T06:02:27.784,1864,45.3500087,18.3786069,15.984,-0.005906358826905489,-0.006490389816462994,-0.020114323124289513,na,na,na,15.927,11.130784291794699,-11.391881760689774,314.33581961913893,na,314.33581961913893,na,na,na
2025-10-11T06:02:27.895,1868,45.3500189,18.3785916,15.984,na,na,na,na,na,na,15.958,10.982674812328318,-11.577504824730118,313.4896682790882,na,313.4896682790882,na,na,na
2025-10-11T06:02:27.979,1871,na,na,na,0.012513394467532635,-0.017962755635380745,-0.012715795077383518,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:28.006,1872,na,na,na,na,na,na,-0.19773880004882813,5.49462387084961,7.44416976928711,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:28.034,1873,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.35007548734661,18.378533046036857,315.3589782714844
2025-10-11T06:02:28.090,1875,45.3500391,18.3785613,15.984,na,na,na,na,na,na,16.253,11.185703494196257,-11.791524343354663,313.4896812612397,na,313.4896812612397,na,na,na
2025-10-11T06:02:28.173,1878,45.3500493,18.3785464,15.984,-0.0002777676854748279,0.009923204779624939,-0.030793067067861557,na,na,na,16.004,11.167038080932697,-11.464086378730713,314.2479986351863,na,314.2479986351863,na,na,na
2025-10-11T06:02:28.201,1879,na,na,na,na,na,na,0.43424697875976564,5.822142791748047,8.05010971069336,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:28.284,1882,45.3500598,18.3785312,15.984,na,na,na,na,na,na,16.02,11.230022218013051,-11.424841398589882,314.50730042503176,na,314.50730042503176,na,na,na
2025-10-11T06:02:28.396,1886,45.3500704,18.3785161,15.984,-0.000743820914067328,-0.007836883887648582,-0.01949593611061573,na,na,na,16.035,11.332107662553112,-11.344803256306609,314.9679231502432,na,314.9679231502432,na,na,na
2025-10-11T06:02:28.479,1889,45.350081,18.3785013,15.984,na,na,na,na,na,na,16.056,11.46035050929415,-11.245243536896893,315.5427892762875,na,315.5427892762875,na,na,na
2025-10-11T06:02:28.590,1893,45.3500918,18.3784867,15.984,0.019540945068001747,0.004345213528722525,-0.03045297972857952,na,na,na,16.082,11.659179436623175,-11.076744055209696,316.4674482933047,na,316.4674482933047,na,na,na
2025-10-11T06:02:28.674,1896,45.3501026,18.3784716,15.984,na,na,na,na,na,na,16.195,11.551765319201053,-11.350539326838343,315.5034036354805,na,315.5034036354805,na,na,na
2025-10-11T06:02:28.785,1900,45.3501134,18.3784565,15.984,-0.010835337452590466,0.0031465247739106417,-0.03828054293990135,na,na,na,16.22,11.569598706088152,-11.368059895166075,315.5034091027331,na,315.5034091027331,na,na,na
2025-10-11T06:02:28.813,1901,na,na,na,na,na,na,-0.013621673583984376,5.287155303955078,7.089407501220704,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:28.896,1904,45.3501241,18.3784418,15.984,na,na,na,na,na,na,16.236,11.680353812670884,-11.277279406435966,316.005856723019,na,316.005856723019,na,na,na
2025-10-11T06:02:28.979,1907,45.3501348,18.3784268,15.983,na,na,na,na,na,na,16.246,11.57300671884203,-11.401667925599183,315.42728821532256,na,315.42728821532256,na,na,na
2025-10-11T06:02:29.090,1911,45.3501455,18.3784119,15.983,na,na,na,na,na,na,16.251,11.614642909361375,-11.366400973396177,315.61888668476894,na,315.61888668476894,na,na,na
2025-10-11T06:02:29.285,1918,45.3501667,18.3783828,15.983,na,na,na,na,na,na,16.448,11.83782061414823,-11.419400470569688,316.0306958918117,na,316.0306958918117,na,na,na
2025-10-11T06:02:29.396,1922,45.3501775,18.3783683,15.983,na,na,na,na,na,na,16.215,11.793863303989383,-11.12793841494518,316.6640906796916,na,316.6640906796916,na,na,na
2025-10-11T06:02:29.480,1925,45.3501882,18.3783539,15.983,na,na,na,na,na,na,16.205,11.773359111197783,-11.13508151019902,316.5959686859625,na,316.5959686859625,na,na,na
2025-10-11T06:02:29.591,1929,45.350199,18.3783395,15.983,na,na,na,na,na,na,16.2,11.821281517259209,-11.07688147854376,316.86198189133466,na,316.86198189133466,na,na,na
2025-10-11T06:02:29.674,1932,45.3502097,18.3783252,15.983,na,na,na,na,na,na,16.2,11.80837568418231,-11.0906385614721,316.7952671951011,na,316.7952671951011,na,na,na
2025-10-11T06:02:29.785,1936,45.3502205,18.378311,15.983,na,na,na,na,na,na,16.2,11.898256214871745,-10.99415749592782,317.261628453184,na,317.261628453184,na,na,na
2025-10-11T06:02:29.897,1940,45.3502314,18.3782967,15.983,na,na,na,na,na,na,16.2,11.910299946203873,-10.981109014642191,317.32443132344713,na,317.32443132344713,na,na,na
2025-10-11T06:02:29.980,1943,45.3502424,18.3782824,15.983,na,na,na,na,na,na,16.205,11.963827226970917,-10.930181292329479,317.5851024411329,na,317.5851024411329,na,na,na
2025-10-11T06:02:30.036,1945,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.350287254110114,18.378241582353606,318.3221130371094
2025-10-11T06:02:30.091,1947,45.3502534,18.3782681,15.983,na,na,na,na,na,na,16.215,11.971211088473797,-10.936925074041696,317.5851080026366,na,317.5851080026366,na,na,na
2025-10-11T06:02:30.175,1950,45.3502647,18.3782541,15.983,na,na,na,na,na,na,16.236,12.244956072675203,-10.661554613575579,318.95425295048386,na,318.95425295048386,na,na,na
2025-10-11T06:02:30.202,1951,na,na,na,0.02827850915491581,-0.03904593735933304,-0.03208363428711891,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:30.286,1954,45.3502761,18.3782404,15.983,na,na,na,na,na,na,16.256,12.419376752659765,-10.488880639777259,319.8169773440438,na,319.8169773440438,na,na,na
2025-10-11T06:02:30.397,1958,45.3502878,18.378227,15.983,-0.013743508607149124,-0.02142592892050743,-0.040956221520900726,na,na,na,16.277,12.679945741786588,-10.205866204558447,321.17002093848464,na,321.17002093848464,na,na,na
2025-10-11T06:02:30.425,1959,na,na,na,na,na,na,0.47436355590820317,5.660778350830078,8.169112243652345,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:30.591,1965,45.3503108,18.3781998,15.983,0.0005845638806931674,0.009533051401376724,-0.05686967447400093,na,na,na,16.677,12.825688914223596,-10.659457438142054,320.2699572688466,na,320.2699572688466,na,na,na
2025-10-11T06:02:30.619,1966,na,na,na,na,na,na,0.219144287109375,5.437742156982422,7.705825653076173,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:30.675,1968,45.3503222,18.3781864,15.983,na,na,na,na,na,na,16.282,12.55294630432886,-10.369525692173024,320.4411446133475,na,320.4411446133475,na,na,na
2025-10-11T06:02:30.786,1972,45.3503337,18.3781729,15.983,na,na,na,na,na,na,16.267,12.547985698287338,-10.35197294797356,320.4776818644127,na,320.4776818644127,na,na,na
2025-10-11T06:02:30.814,1973,na,na,na,0.0028458540327847004,-0.017731325700879097,-0.03521231561899185,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:30.897,1976,45.3503451,18.3781593,15.983,na,na,na,na,na,na,16.256,12.457157632648595,-10.443981985590785,320.0237988053886,na,320.0237988053886,na,na,na
2025-10-11T06:02:30.981,1979,45.3503566,18.3781458,15.983,na,na,na,na,na,na,16.591,12.797913864380327,-10.558157117598785,320.47769324406386,na,320.47769324406386,na,na,na
2025-10-11T06:02:31.008,1980,na,na,na,0.002064748667180538,-0.016324644908308983,-0.048838380724191666,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:31.036,1981,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.35040707971098,18.378128966756076,320.83111572265625
2025-10-11T06:02:31.092,1983,45.3503683,18.3781325,15.983,na,na,na,na,na,na,16.251,12.696865309546657,-10.143205228685394,321.3795252169466,na,321.3795252169466,na,na,na
2025-10-11T06:02:31.175,1986,45.35038,18.3781193,15.983,na,na,na,na,na,na,16.256,12.737998179997726,-10.099551394313245,321.5902261106036,na,321.5902261106036,na,na,na
2025-10-11T06:02:31.203,1987,na,na,na,0.026548519730567932,-0.033126529306173325,-0.03429991751909256,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:31.231,1988,na,na,na,na,na,na,-0.17244140625,5.6282958984375,7.617359619140625,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:31.286,1990,45.3503918,18.378106,15.983,na,na,na,na,na,na,16.272,12.755276550611377,-10.103509495092457,321.6171036246457,na,321.6171036246457,na,na,na
2025-10-11T06:02:31.398,1994,45.3504037,18.3780926,15.983,0.002511893631890416,-0.009199623949825764,-0.0508946068584919,na,na,na,16.287,12.7717010499902,-10.10692936997579,321.64354907674544,na,321.64354907674544,na,na,na
2025-10-11T06:02:31.425,1995,na,na,na,na,na,na,0.7526348876953125,5.339246978759766,7.265740814208985,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:31.481,1997,45.3504159,18.3780792,15.983,na,na,na,na,na,na,16.308,12.909480211541116,-9.964747095025961,322.3356739765603,na,322.3356739765603,na,na,na
2025-10-11T06:02:31.592,2001,45.350428,18.3780661,15.983,0.009531985968351364,0.013502492569386959,-0.06510549783706665,na,na,na,16.328,12.994420616389595,-9.886790017207254,322.73434972102234,na,322.73434972102234,na,na,na
2025-10-11T06:02:31.620,2002,na,na,na,na,na,na,0.42960662841796876,5.625601501464844,7.839647369384766,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:31.676,2004,45.35044,18.3780532,15.983,na,na,na,na,na,na,16.339,13.036851233989493,-9.849031977957358,322.929818000334,na,322.929818000334,na,na,na
2025-10-11T06:02:31.815,2009,na,na,na,0.028673190623521805,-0.027408720925450325,-0.03635534271597862,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:31.898,2012,45.3504641,18.3780272,15.983,na,na,na,na,na,na,16.824,13.406421661114726,-10.164390500388793,322.8315683201067,na,322.8315683201067,na,na,na
2025-10-11T06:02:31.981,2015,45.3504762,18.3780145,15.983,na,na,na,na,na,na,16.73,13.463605292795865,-9.930973392361857,323.58691333323566,na,323.58691333323566,na,na,na
2025-10-11T06:02:32.009,2016,na,na,na,0.028968002647161484,-0.05083441734313965,-0.01318371295928955,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:32.037,2017,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.350514855779224,18.37798360067679,322.1957092285156
2025-10-11T06:02:32.092,2019,45.3504885,18.3780018,15.88,na,na,na,na,na,na,16.359,13.240500672955418,-9.607602350715146,324.0345247513898,na,324.0345247513898,na,na,na
2025-10-11T06:02:32.204,2023,na,na,na,0.007167099043726921,-0.06647250056266785,-0.008858206681907177,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:32.231,2024,na,na,na,na,na,na,0.45116180419921875,6.133195953369141,8.463100891113282,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:32.398,2030,na,na,na,-0.009796171449124813,-0.022895196452736855,-0.04462791979312897,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:32.426,2031,na,na,na,na,na,na,1.4934443664550783,5.628146209716797,7.423961791992188,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:32.621,2038,na,na,na,0.0270710326731205,-0.013188506476581097,-0.06469856947660446,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:32.815,2045,na,na,na,0.02936667762696743,-0.011145329102873802,-0.06063724681735039,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:33.010,2052,na,na,na,-0.008111190050840378,-0.01847994141280651,-0.0432145819067955,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:33.038,2053,na,na,na,na,na,na,0.5529501342773437,5.9989251708984375,8.117319946289063,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:33.204,2059,na,na,na,0.02688993699848652,-0.006191849708557129,-0.055868856608867645,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:33.232,2060,na,na,na,na,na,na,0.030985565185546876,5.798641662597657,8.036937103271486,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:33.427,2067,na,na,na,-0.0413983054459095,-0.04231656342744827,-0.011686217039823532,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:33.621,2074,na,na,na,0.05979728698730469,-0.049257028847932816,-0.0065042381174862385,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:33.677,2076,45.350686,18.377809,15.88,na,na,na,na,na,na,16.328,13.46412053518132,-9.236939006733166,325.5482793064569,na,325.5482793064569,na,na,na
2025-10-11T06:02:33.788,2080,45.3506989,18.3777982,15.88,na,na,na,na,na,na,16.334,14.078055319883767,-8.282989460955049,329.52907196373184,na,329.52907196373184,na,na,na
2025-10-11T06:02:33.816,2081,na,na,na,-0.00654578348621726,-0.009040633216500282,-0.02965696156024933,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:33.844,2082,na,na,na,na,na,na,0.45699966430664063,5.346881103515625,7.740254058837891,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:33.899,2084,45.3507118,18.3777875,15.88,na,na,na,na,na,na,16.339,14.115860025154136,-8.228330131336214,329.76149923146,na,329.76149923146,na,na,na
2025-10-11T06:02:33.983,2087,45.3507247,18.3777767,15.88,na,na,na,na,na,na,16.344,14.086675839261426,-8.28805766145292,329.5290833953289,na,329.5290833953289,na,na,na
2025-10-11T06:02:34.010,2088,na,na,na,0.0035835495218634605,-0.008844357915222645,-0.02966388501226902,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:34.038,2089,na,na,na,na,na,na,0.5135820007324219,5.7224501037597655,8.146808624267578,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:34.094,2091,45.3507373,18.3777661,15.88,na,na,na,na,na,na,16.339,14.064793947751324,-8.315316723210104,329.4077850299099,na,329.4077850299099,na,na,na
2025-10-11T06:02:34.177,2094,45.35075,18.3777554,15.88,na,na,na,na,na,na,16.328,14.049916563230914,-8.318859811671883,329.37051401380967,na,329.37051401380967,na,na,na
2025-10-11T06:02:34.233,2096,na,na,na,-0.0012980246683582664,0.024322649464011192,-0.05784226208925247,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:34.288,2098,45.3507629,18.3777448,15.88,na,na,na,na,na,na,16.318,14.131097252723038,-8.160221469671242,329.99504756713304,na,329.99504756713304,na,na,na
2025-10-11T06:02:34.372,2101,45.3507757,18.3777342,15.88,na,na,na,na,na,na,16.313,14.099141983397848,-8.205374112859703,329.8015860098116,na,329.8015860098116,na,na,na
2025-10-11T06:02:34.427,2103,na,na,na,0.016385631635785103,0.007218498270958662,-0.04011599346995354,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:34.483,2105,45.3507888,18.3777235,15.88,na,na,na,na,na,na,16.318,14.152205499298525,-8.123558549405837,330.1435895841435,na,330.1435895841435,na,na,na
2025-10-11T06:02:34.594,2109,45.3508017,18.377713,15.88,na,na,na,na,na,na,16.328,14.173077984389012,-8.107246415918755,330.2296947959018,na,330.2296947959018,na,na,na
2025-10-11T06:02:34.622,2110,na,na,na,0.0030218889005482197,0.0043894220143556595,-0.025416942313313484,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:34.650,2111,na,na,na,na,na,na,0.02724334716796875,5.4670811462402344,7.850724334716797,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:34.789,2116,45.3508282,18.3776919,15.88,na,na,na,na,na,na,16.917,14.762958223075003,-8.260747756937151,330.7704077625832,na,330.7704077625832,na,na,na
2025-10-11T06:02:34.817,2117,na,na,na,-0.0007251787465065718,-0.007926366291940212,-0.018397117033600807,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:34.844,2118,na,na,na,na,na,na,-0.04655319213867188,5.66706527709961,7.845485229492188,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:34.872,2119,45.3508416,18.3776813,15.88,na,na,na,na,na,na,16.483,14.406520004123916,-8.008837017368844,330.92955014295995,na,330.92955014295995,na,na,na
2025-10-11T06:02:34.983,2123,45.3508547,18.3776708,15.88,na,na,na,na,na,na,16.723,14.570475671911883,-8.20731184336406,330.60814663276534,na,330.60814663276534,na,na,na
2025-10-11T06:02:35.039,2125,na,na,na,0.009859022684395313,-0.011552260257303715,0.0041614556685090065,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:35.094,2127,45.3508678,18.3776603,15.88,na,na,na,na,na,na,16.509,14.38402178439297,-8.102283524174434,330.6081523130206,na,330.6081523130206,na,na,na
2025-10-11T06:02:35.178,2130,45.3508807,18.3776498,15.88,na,na,na,na,na,na,16.493,14.31630668834271,-8.18916429224092,330.22972925182125,na,330.22972925182125,na,na,na
2025-10-11T06:02:35.233,2132,na,na,na,-0.0002820287481881678,-0.01164413895457983,0.0035276231355965137,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:35.289,2134,45.3508937,18.3776393,15.88,na,na,na,na,na,na,16.483,14.334733124676479,-8.136628002084338,330.420050031568,na,330.420050031568,na,na,na
2025-10-11T06:02:35.372,2137,45.3509067,18.3776287,15.88,na,na,na,na,na,na,16.483,14.301424749743589,-8.195031368300036,330.1863411821791,na,330.1863411821791,na,na,na
2025-10-11T06:02:35.428,2139,na,na,na,0.004625910893082619,-0.0078584561124444,0.002216548891738057,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:35.456,2140,na,na,na,na,na,na,-0.3411405944824219,5.352718963623047,7.475903778076172,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:35.484,2141,45.3509196,18.377618,15.88,na,na,na,na,na,na,16.473,14.23164077956075,-8.295789879302843,329.7615907486121,na,329.7615907486121,na,na,na
